	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
131	11	0.000429549809027786	0.206762130902778	0	0.9	0	0.000429549809027786	0.206762130902778	FGr	2000	A11	1440	1440	0	2000		LAT	LAT
132	12	0.1331512996875	1.20964613368056	0	0	0	0.1331512996875	1.20964613368056	NoCorrection	2000	A11	1440	1440	0	2000		LAT	LAT
133	1	0.115706360512847	0.177348107638887	0	0	0.4	0.115706360512847	0.177348107638887	10	20000	A12	1440	1440	0	20000		LAT	LAT
134	2	0.110769613155209	0.163615963368056	0	0.1	0.4	0.110769613155209	0.163615963368056	35	20000	A12	1440	1440	0	20000		LAT	LAT
135	3	0.132066692255278	0.0693102504513887	0	0.1	0.5	0.132066692255278	0.0693102504513887	FGr	20000	A12	1440	1440	0	20000		LAT	LAT
136	4	0.348437447461458	1.54513984135417	0	0	0	0.348437447461458	1.54513984135417	NoCorrection	20000	A12	1440	1440	0	20000		LAT	LAT
137	5	0.0371672591965278	-0.174571372013888	0	0.3	0.1	0.0371672591965278	-0.174571372013888	10	10000	A12	1440	1440	0	10000		LAT	LAT
138	6	0.036761235396875	-0.223413232916667	0	0.2	0.1	0.036761235396875	-0.223413232916667	35	10000	A12	1440	1440	0	10000		LAT	LAT
139	7	0.0242548053833334	-0.319798996284722	0	0.6	0	0.0242548053833334	-0.319798996284722	FGr	10000	A12	1440	1440	0	10000		LAT	LAT
140	8	0.221182217524306	0.970900323645831	0	0	0	0.221182217524306	0.970900323645831	NoCorrection	10000	A12	1440	1440	0	10000		LAT	LAT
141	9	0.0146290659722222	0.0366804595833333	0	0.1	0.7	0.0146290659722222	0.0366804595833333	10	2000	A12	1440	1440	0	2000		LAT	LAT
142	10	0.0142377794756944	-0.0120787253472221	0	0.4	1	0.0142377794756944	-0.0120787253472221	35	2000	A12	1440	1440	0	2000		LAT	LAT
143	11	0.0223104892142361	0.131265552777778	0	0.3	0	0.0223104892142361	0.131265552777778	FGr	2000	A12	1440	1440	0	2000		LAT	LAT
144	12	0.142030943631944	1.15612797708333	0	0	0	0.142030943631944	1.15612797708333	NoCorrection	2000	A12	1440	1440	0	2000		LAT	LAT
145	1	-0.076574951371125	-0.0951777709027783	0	0.1	0.3	-0.076574951371125	-0.0951777709027783	10	20000	A13	1440	1440	0	20000		LAT	LAT
146	2	-0.0704895402694444	0.0436710421874996	0	0.2	1	-0.0704895402694444	0.0436710421874996	35	20000	A13	1440	1440	0	20000		LAT	LAT
147	3	-0.0736338860840278	-0.00510452142361113	0	0	1	-0.0736338860840278	-0.00510452142361113	FGr	20000	A13	1440	1440	0	20000		LAT	LAT
148	4	0.0223993018368056	0.670548139861111	0	0.4	0	0.0223993018368056	0.670548139861111	NoCorrection	20000	A13	1440	1440	0	20000		LAT	LAT
149	5	0.00827743971041698	0.00986181145833352	0	0.8	1	0.00827743971041698	0.00986181145833352	10	10000	A13	1440	1440	0	10000		LAT	LAT
150	6	0.000957091928818723	0.0517844541666662	0	1	0.8	0.000957091928818723	0.0517844541666662	35	10000	A13	1440	1440	0	10000		LAT	LAT
151	7	0.0200364771977084	0.0493217970833333	0	0.8	0.9	0.0200364771977084	0.0493217970833333	FGr	10000	A13	1440	1440	0	10000		LAT	LAT
152	8	0.191327093947918	1.33162364722222	0	0	0	0.191327093947918	1.33162364722222	NoCorrection	10000	A13	1440	1440	0	10000		LAT	LAT
153	9	-0.0065363082638889	0.041031262152778	0	0.6	0.6	-0.0065363082638889	0.041031262152778	10	2000	A13	1440	1440	0	2000		LAT	LAT
154	10	-0.00109635799652778	0.0709030875000002	0	1	0.1	-0.00109635799652778	0.0709030875000002	35	2000	A13	1440	1440	0	2000		LAT	LAT
155	11	0.0153610681944444	0.159175264583334	0	0.3	0	0.0153610681944444	0.159175264583334	FGr	2000	A13	1440	1440	0	2000		LAT	LAT
156	12	0.205256932354167	1.22559275590278	0	0	0	0.205256932354167	1.22559275590278	NoCorrection	2000	A13	1440	1440	0	2000		LAT	LAT
157	1	-0.0521035129954857	0.115586587777777	0	0.3	0.6	-0.0521035129954857	0.115586587777777	10	20000	A14	1440	1440	0	20000		LAT	LAT
158	2	-0.0589096277958334	0.131632616388889	0	0.4	0.5	-0.0589096277958334	0.131632616388889	35	20000	A14	1440	1440	0	20000		LAT	LAT
159	3	-0.0664921617942014	0.0524622956597223	0	0.1	0.6	-0.0664921617942014	0.0524622956597223	FGr	20000	A14	1440	1440	0	20000		LAT	LAT
160	4	0.169722638357639	1.91851856829861	0	0	0	0.169722638357639	1.91851856829861	NoCorrection	20000	A14	1440	1440	0	20000		LAT	LAT
161	5	0.0564012890295138	-0.145684131597221	0	0	0.3	0.0564012890295138	-0.145684131597221	10	10000	A14	1440	1440	0	10000		LAT	LAT
162	6	0.0484827774131944	-0.0878270840277778	0	0.3	0.4	0.0484827774131944	-0.0878270840277778	35	10000	A14	1440	1440	0	10000		LAT	LAT
163	7	0.0540696943895834	-0.154604265381944	0	0.2	0.1	0.0540696943895834	-0.154604265381944	FGr	10000	A14	1440	1440	0	10000		LAT	LAT
164	8	0.22756773601684	1.12088404055556	0	0	0	0.22756773601684	1.12088404055556	NoCorrection	10000	A14	1440	1440	0	10000		LAT	LAT
165	9	0.0207155837465278	0.0667253089236109	0	0.4	0.1	0.0207155837465278	0.0667253089236109	10	2000	A14	1440	1440	0	2000		LAT	LAT
166	10	0.0101965738859026	0.0453848228472222	0	0.3	0.2	0.0101965738859026	0.0453848228472222	35	2000	A14	1440	1440	0	2000		LAT	LAT
167	11	0.0295309832500001	0.0761269399652781	0	0.5	0.2	0.0295309832500001	0.0761269399652781	FGr	2000	A14	1440	1440	0	2000		LAT	LAT
168	12	0.221332548902778	1.30689639097222	0	0	0	0.221332548902778	1.30689639097222	NoCorrection	2000	A14	1440	1440	0	2000		LAT	LAT
169	1	0.00823839923472213	-0.316108188298614	0	0.7	0.2	0.00823839923472213	-0.316108188298614	10	20000	A15	1440	1440	0	20000		LAT	LAT
170	2	0.0179618259993055	-0.242065422291666	0	0.8	0	0.0179618259993055	-0.242065422291666	35	20000	A15	1440	1440	0	20000		LAT	LAT
171	3	0.00822565278680545	-0.332990440729164	0	0.9	0	0.00822565278680545	-0.332990440729164	FGr	20000	A15	1440	1440	0	20000		LAT	LAT
172	4	0.119960508775	0.460837742291667	0	0.4	0	0.119960508775	0.460837742291667	NoCorrection	20000	A15	1440	1440	0	20000		LAT	LAT
173	5	-0.0146348287100696	0.100276380381944	0	0.7	0.4	-0.0146348287100696	0.100276380381944	10	10000	A15	1440	1440	0	10000		LAT	LAT
174	6	-0.0149586694284724	0.099061541180555	0	1	0.4	-0.0149586694284724	0.099061541180555	35	10000	A15	1440	1440	0	10000		LAT	LAT
175	7	-0.0146915481923611	0.0571611807291668	0	0.8	0.4	-0.0146915481923611	0.0571611807291668	FGr	10000	A15	1440	1440	0	10000		LAT	LAT
176	8	0.15013283340243	0.971187383680556	0	0	0	0.15013283340243	0.971187383680556	NoCorrection	10000	A15	1440	1440	0	10000		LAT	LAT
177	9	0.0188669748333335	-0.015547939652778	0	0.3	0.8	0.0188669748333335	-0.015547939652778	10	2000	A15	1440	1440	0	2000		LAT	LAT
178	10	0.0116085895798611	0.000437333090277678	0	0.4	1	0.0116085895798611	0.000437333090277678	35	2000	A15	1440	1440	0	2000		LAT	LAT
