	V1	error	rep	config	gwas_size	test_size	L	type
2204	20	0.252075519519196	D92	C1	1000	1000	14600	PC1
2205	21	0.175932489404478	D92	C1	1000	1000	23600	PC1
2206	22	0.115785295030788	D92	C1	1000	1000	38200	PC1
2207	23	0.07130566803858	D92	C1	1000	1000	61800	PC1
2208	24	0.0436625081182406	D92	C1	1000	1000	1e+05	PC1
2209	1	0.940454839514486	D93	C1	1000	1000	500	FGr
2210	2	0.912803601633563	D93	C1	1000	1000	810	FGr
2211	3	0.88164477228413	D93	C1	1000	1000	1320	FGr
2212	4	0.80447942818063	D93	C1	1000	1000	2100	FGr
2213	5	0.724979327445683	D93	C1	1000	1000	3400	FGr
2214	6	0.675268531218252	D93	C1	1000	1000	5500	FGr
2215	7	0.528352191153199	D93	C1	1000	1000	9000	FGr
2216	8	0.416611860390364	D93	C1	1000	1000	14600	FGr
2217	9	0.293511615524663	D93	C1	1000	1000	23600	FGr
2218	10	0.204782812965501	D93	C1	1000	1000	38200	FGr
2219	11	0.131712869175436	D93	C1	1000	1000	61800	FGr
2220	12	0.0880048654482898	D93	C1	1000	1000	1e+05	FGr
2221	13	0.992070282175816	D93	C1	1000	1000	500	PC1
2222	14	0.999733760413254	D93	C1	1000	1000	810	PC1
2223	15	0.999752441986997	D93	C1	1000	1000	1320	PC1
2224	16	0.992944775256214	D93	C1	1000	1000	2100	PC1
2225	17	0.864917373675914	D93	C1	1000	1000	3400	PC1
2226	18	0.648888377109168	D93	C1	1000	1000	5500	PC1
2227	19	0.440824093689142	D93	C1	1000	1000	9000	PC1
2228	20	0.266696037922999	D93	C1	1000	1000	14600	PC1
2229	21	0.174827608825943	D93	C1	1000	1000	23600	PC1
2230	22	0.115838541004242	D93	C1	1000	1000	38200	PC1
2231	23	0.0757305711898975	D93	C1	1000	1000	61800	PC1
2232	24	0.0436613544374704	D93	C1	1000	1000	1e+05	PC1
2233	1	0.945338580811361	D94	C1	1000	1000	500	FGr
2234	2	0.934336790687809	D94	C1	1000	1000	810	FGr
2235	3	0.865290878707774	D94	C1	1000	1000	1320	FGr
2236	4	0.830722644832513	D94	C1	1000	1000	2100	FGr
2237	5	0.733398095956024	D94	C1	1000	1000	3400	FGr
2238	6	0.638917863497081	D94	C1	1000	1000	5500	FGr
2239	7	0.536312702214611	D94	C1	1000	1000	9000	FGr
2240	8	0.41091418343926	D94	C1	1000	1000	14600	FGr
2241	9	0.32391022987138	D94	C1	1000	1000	23600	FGr
2242	10	0.194069026229888	D94	C1	1000	1000	38200	FGr
2243	11	0.133773466839615	D94	C1	1000	1000	61800	FGr
2244	12	0.093717806618939	D94	C1	1000	1000	1e+05	FGr
2245	13	0.999746412617171	D94	C1	1000	1000	500	PC1
2246	14	0.969235258856977	D94	C1	1000	1000	810	PC1
2247	15	0.998615462165855	D94	C1	1000	1000	1320	PC1
2248	16	0.954667720761632	D94	C1	1000	1000	2100	PC1
2249	17	0.829283981255543	D94	C1	1000	1000	3400	PC1
2250	18	0.589105115252858	D94	C1	1000	1000	5500	PC1
2251	19	0.512659871576292	D94	C1	1000	1000	9000	PC1
2252	20	0.278333658865926	D94	C1	1000	1000	14600	PC1
2253	21	0.181599038455034	D94	C1	1000	1000	23600	PC1
2254	22	0.106870464503062	D94	C1	1000	1000	38200	PC1
2255	23	0.0683658615440068	D94	C1	1000	1000	61800	PC1
2256	24	0.0447458541665002	D94	C1	1000	1000	1e+05	PC1
2257	1	0.958091161557376	D95	C1	1000	1000	500	FGr
2258	2	0.925452979695941	D95	C1	1000	1000	810	FGr
2259	3	0.917495603659678	D95	C1	1000	1000	1320	FGr
2260	4	0.824670203506917	D95	C1	1000	1000	2100	FGr
2261	5	0.762036977368011	D95	C1	1000	1000	3400	FGr
2262	6	0.637231741029099	D95	C1	1000	1000	5500	FGr
2263	7	0.571728621949815	D95	C1	1000	1000	9000	FGr
2264	8	0.382413627803292	D95	C1	1000	1000	14600	FGr
2265	9	0.29894194829422	D95	C1	1000	1000	23600	FGr
2266	10	0.209682674720378	D95	C1	1000	1000	38200	FGr
2267	11	0.141480164559823	D95	C1	1000	1000	61800	FGr
2268	12	0.0905342147436335	D95	C1	1000	1000	1e+05	FGr
2269	13	0.999832071113713	D95	C1	1000	1000	500	PC1
2270	14	0.983055642502467	D95	C1	1000	1000	810	PC1
2271	15	0.999921352577598	D95	C1	1000	1000	1320	PC1
2272	16	0.999998434259102	D95	C1	1000	1000	2100	PC1
2273	17	0.83694222110005	D95	C1	1000	1000	3400	PC1
2274	18	0.579054331533758	D95	C1	1000	1000	5500	PC1
2275	19	0.394373352527317	D95	C1	1000	1000	9000	PC1
2276	20	0.268645067037064	D95	C1	1000	1000	14600	PC1
2277	21	0.181461400055104	D95	C1	1000	1000	23600	PC1
2278	22	0.117967242305464	D95	C1	1000	1000	38200	PC1
2279	23	0.0715880066883283	D95	C1	1000	1000	61800	PC1
2280	24	0.0473912547311367	D95	C1	1000	1000	1e+05	PC1
2281	1	0.967298970634583	D96	C1	1000	1000	500	FGr
2282	2	0.926559141087971	D96	C1	1000	1000	810	FGr
2283	3	0.879220243618286	D96	C1	1000	1000	1320	FGr
2284	4	0.84047334100734	D96	C1	1000	1000	2100	FGr
2285	5	0.730900349200263	D96	C1	1000	1000	3400	FGr
2286	6	0.640608047617463	D96	C1	1000	1000	5500	FGr
2287	7	0.517439426620583	D96	C1	1000	1000	9000	FGr
2288	8	0.397877924303904	D96	C1	1000	1000	14600	FGr
2289	9	0.293112198296923	D96	C1	1000	1000	23600	FGr
2290	10	0.208495217662057	D96	C1	1000	1000	38200	FGr
2291	11	0.127440185567776	D96	C1	1000	1000	61800	FGr
2292	12	0.0824389114624171	D96	C1	1000	1000	1e+05	FGr
2293	13	0.997091513396283	D96	C1	1000	1000	500	PC1
2294	14	0.997892291162477	D96	C1	1000	1000	810	PC1
2295	15	0.983148095977685	D96	C1	1000	1000	1320	PC1
2296	16	0.948721848473496	D96	C1	1000	1000	2100	PC1
2297	17	0.905823656598746	D96	C1	1000	1000	3400	PC1
2298	18	0.612564321640438	D96	C1	1000	1000	5500	PC1
2299	19	0.371276664893059	D96	C1	1000	1000	9000	PC1
2300	20	0.269091201356893	D96	C1	1000	1000	14600	PC1
2301	21	0.17078586059406	D96	C1	1000	1000	23600	PC1
2302	22	0.114200776195801	D96	C1	1000	1000	38200	PC1
2303	23	0.0682776281085853	D96	C1	1000	1000	61800	PC1
2304	24	0.0437936642541552	D96	C1	1000	1000	1e+05	PC1
2305	1	0.949619596522211	D97	C1	1000	1000	500	FGr
2306	2	0.930049450352936	D97	C1	1000	1000	810	FGr
2307	3	0.900010367873401	D97	C1	1000	1000	1320	FGr
2308	4	0.803965414981455	D97	C1	1000	1000	2100	FGr
2309	5	0.741761300104854	D97	C1	1000	1000	3400	FGr
2310	6	0.599401073340717	D97	C1	1000	1000	5500	FGr
2311	7	0.481432124746374	D97	C1	1000	1000	9000	FGr
2312	8	0.424617993426385	D97	C1	1000	1000	14600	FGr
2313	9	0.290900549230244	D97	C1	1000	1000	23600	FGr
2314	10	0.199653014722921	D97	C1	1000	1000	38200	FGr
2315	11	0.141266494251614	D97	C1	1000	1000	61800	FGr
2316	12	0.0897360975553098	D97	C1	1000	1000	1e+05	FGr
2317	13	0.985563078761556	D97	C1	1000	1000	500	PC1
2318	14	0.977432054100729	D97	C1	1000	1000	810	PC1
2319	15	0.996960961488464	D97	C1	1000	1000	1320	PC1
2320	16	0.927091522146636	D97	C1	1000	1000	2100	PC1
2321	17	0.819934014202188	D97	C1	1000	1000	3400	PC1
2322	18	0.617773552537893	D97	C1	1000	1000	5500	PC1
2323	19	0.385467977045552	D97	C1	1000	1000	9000	PC1
2324	20	0.24556394517341	D97	C1	1000	1000	14600	PC1
2325	21	0.185609149321332	D97	C1	1000	1000	23600	PC1
2326	22	0.11754422726524	D97	C1	1000	1000	38200	PC1
2327	23	0.073695518124839	D97	C1	1000	1000	61800	PC1
2328	24	0.0426343576879901	D97	C1	1000	1000	1e+05	PC1
2329	1	0.951995853546985	D98	C1	1000	1000	500	FGr
2330	2	0.927902576965641	D98	C1	1000	1000	810	FGr
2331	3	0.912797216278899	D98	C1	1000	1000	1320	FGr
2332	4	0.823109857276832	D98	C1	1000	1000	2100	FGr
2333	5	0.694607810267739	D98	C1	1000	1000	3400	FGr
2334	6	0.661519298767666	D98	C1	1000	1000	5500	FGr
2335	7	0.487322306614901	D98	C1	1000	1000	9000	FGr
2336	8	0.413913425516144	D98	C1	1000	1000	14600	FGr
2337	9	0.287620643863163	D98	C1	1000	1000	23600	FGr
2338	10	0.200977233271432	D98	C1	1000	1000	38200	FGr
2339	11	0.143815250456385	D98	C1	1000	1000	61800	FGr
2340	12	0.0922574257123875	D98	C1	1000	1000	1e+05	FGr
2341	13	0.987329958271568	D98	C1	1000	1000	500	PC1
2342	14	0.982966275209865	D98	C1	1000	1000	810	PC1
2343	15	0.982895078944197	D98	C1	1000	1000	1320	PC1
2344	16	0.999269932114368	D98	C1	1000	1000	2100	PC1
2345	17	0.730920794422184	D98	C1	1000	1000	3400	PC1
2346	18	0.642599525083203	D98	C1	1000	1000	5500	PC1
2347	19	0.424476535176557	D98	C1	1000	1000	9000	PC1
2348	20	0.280352410235023	D98	C1	1000	1000	14600	PC1
2349	21	0.184143587660554	D98	C1	1000	1000	23600	PC1
2350	22	0.10738902697219	D98	C1	1000	1000	38200	PC1
2351	23	0.0731503933211751	D98	C1	1000	1000	61800	PC1
2352	24	0.0428865517732855	D98	C1	1000	1000	1e+05	PC1
2353	1	0.954085388355216	D99	C1	1000	1000	500	FGr
2354	2	0.923872117609717	D99	C1	1000	1000	810	FGr
2355	3	0.851842239146761	D99	C1	1000	1000	1320	FGr
2356	4	0.828765852336219	D99	C1	1000	1000	2100	FGr
2357	5	0.682709210640668	D99	C1	1000	1000	3400	FGr
2358	6	0.625476488755365	D99	C1	1000	1000	5500	FGr
2359	7	0.519839298320832	D99	C1	1000	1000	9000	FGr
2360	8	0.407084832907329	D99	C1	1000	1000	14600	FGr
2361	9	0.292216210297398	D99	C1	1000	1000	23600	FGr
2362	10	0.190991385822388	D99	C1	1000	1000	38200	FGr
2363	11	0.149778082314257	D99	C1	1000	1000	61800	FGr
2364	12	0.0876780384844246	D99	C1	1000	1000	1e+05	FGr
2365	13	0.995733329350211	D99	C1	1000	1000	500	PC1
2366	14	0.997606468689895	D99	C1	1000	1000	810	PC1
2367	15	0.99940205342621	D99	C1	1000	1000	1320	PC1
2368	16	0.999058303029511	D99	C1	1000	1000	2100	PC1
2369	17	0.88785747932843	D99	C1	1000	1000	3400	PC1
2370	18	0.719452407543745	D99	C1	1000	1000	5500	PC1
2371	19	0.422965499945511	D99	C1	1000	1000	9000	PC1
2372	20	0.277539859444592	D99	C1	1000	1000	14600	PC1
2373	21	0.184182288130728	D99	C1	1000	1000	23600	PC1
2374	22	0.103596815679169	D99	C1	1000	1000	38200	PC1
2375	23	0.0781198196550114	D99	C1	1000	1000	61800	PC1
2376	24	0.045935508370531	D99	C1	1000	1000	1e+05	PC1
2377	1	0.97455454002939	D100	C1	1000	1000	500	FGr
2378	2	0.930292406208523	D100	C1	1000	1000	810	FGr
2379	3	0.891591299212384	D100	C1	1000	1000	1320	FGr
2380	4	0.872095180245771	D100	C1	1000	1000	2100	FGr
2381	5	0.745230420734535	D100	C1	1000	1000	3400	FGr
2382	6	0.66893487879226	D100	C1	1000	1000	5500	FGr
2383	7	0.535707578552285	D100	C1	1000	1000	9000	FGr
2384	8	0.388407462572549	D100	C1	1000	1000	14600	FGr
2385	9	0.309379929844498	D100	C1	1000	1000	23600	FGr
2386	10	0.184715682609318	D100	C1	1000	1000	38200	FGr
2387	11	0.141819060601092	D100	C1	1000	1000	61800	FGr
2388	12	0.0916446986175131	D100	C1	1000	1000	1e+05	FGr
2389	13	0.99265246589515	D100	C1	1000	1000	500	PC1
2390	14	0.990587535023132	D100	C1	1000	1000	810	PC1
2391	15	0.991473495084561	D100	C1	1000	1000	1320	PC1
2392	16	0.97569941055991	D100	C1	1000	1000	2100	PC1
2393	17	0.997158639281361	D100	C1	1000	1000	3400	PC1
2394	18	0.571595300621365	D100	C1	1000	1000	5500	PC1
2395	19	0.473334787069264	D100	C1	1000	1000	9000	PC1
2396	20	0.242699230948406	D100	C1	1000	1000	14600	PC1
2397	21	0.19844600028528	D100	C1	1000	1000	23600	PC1
2398	22	0.101768386823257	D100	C1	1000	1000	38200	PC1
2399	23	0.0659330061506483	D100	C1	1000	1000	61800	PC1
2400	24	0.0410529982363571	D100	C1	1000	1000	1e+05	PC1
