	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
37	37	0.035440225458105	0.025281369835	-0.0160908642504241	0	0.5	0.0515310897085291	0.0413722340854241	1	10000	1.90198865598696	0.716284734093348	A1	C2	10000	10000	0.3	0.59	300	0
38	38	0.03534124207065	0.025254969005	-0.0160908642504241	0.2	0.3	0.0514321063210741	0.0413458332554241	FGr	10000	1.21666380320771	1.09638591108083	A1	C2	10000	10000	0.3	0.59	300	0
39	39	0.0353637027482999	0.0260958770350001	-0.0160908642504241	0.2	0.6	0.051454566998724	0.0421867412854242	NoCorrection	10000	1.42211933387469	0.868853552009049	A1	C2	10000	10000	0.3	0.59	300	0
40	40	0.0354233475863549	0.025284824925	-0.0160908642504241	0.2	0.4	0.051514211836779	0.0413756891754241	ID	10000	1.53267232597833	1.10976694236186	A1	C2	10000	10000	0.3	0.59	300	0
41	41	0.0439391341836052	0.051782269445	-0.0160908642504241	0	0	0.0600299984340293	0.0678731336954241	1	10000	1.77740925001402	3.09050677741337	A1	C2	10000	10000	0.3	0.59	300	-0.1
42	42	0.0439577347455001	0.041031409655	-0.0160908642504241	0.1	0	0.0600485989959242	0.0571222739054241	FGr	10000	2.07502364101864	2.54993537330234	A1	C2	10000	10000	0.3	0.59	300	-0.1
43	43	0.0439717633356	0.04100657819	-0.0160908642504241	0	0	0.0600626275860241	0.0570974424404241	NoCorrection	10000	2.34144853089858	2.8886473351454	A1	C2	10000	10000	0.3	0.59	300	-0.1
44	44	0.04382225608075	0.0528636874400001	-0.0160908642504241	0	0.1	0.0599131203311741	0.0689545516904242	ID	10000	2.69411753803365	1.80069057848578	A1	C2	10000	10000	0.3	0.59	300	-0.1
45	45	0.04400607781315	0.0276201066299998	-0.0160908642504241	0	0.2	0.0600969420635741	0.0437109708804239	1	10000	1.73403161217415	1.16217912713236	A1	C2	10000	10000	0.3	0.59	300	0.1
46	46	0.0437525845880501	0.0175387462400001	-0.0160908642504241	0	0.4	0.0598434488384742	0.0336296104904242	FGr	10000	2.37646822928944	0.79920593936253	A1	C2	10000	10000	0.3	0.59	300	0.1
47	47	0.0437625428651003	0.01792931827	-0.0160908642504241	0	0.6	0.0598534071155244	0.0340201825204241	NoCorrection	10000	1.79177647959054	0.599551780326157	A1	C2	10000	10000	0.3	0.59	300	0.1
48	48	0.0440198656182501	0.0243786326199999	-0.0160908642504241	0.1	0.4	0.0601107298686742	0.040469496870424	ID	10000	1.41423281401919	0.851480997461023	A1	C2	10000	10000	0.3	0.59	300	0.1
49	49	0.0443252301429998	0.0262408357149999	0.00855891414883583	0	0.2	0.035766315994164	0.0176819215661641	1	10000	2.00598427681293	1.30218198602357	A1	C2	10000	10000	0.3	0.62	300	0
50	50	0.0434855395341001	0.0205429483849998	0.00855891414883583	0	0.6	0.0349266253852643	0.011984034236164	FGr	10000	2.19787712239193	0.690553791374943	A1	C2	10000	10000	0.3	0.62	300	0
51	51	0.0433887203250502	0.0211509587400002	0.00855891414883583	0	0.2	0.0348298061762144	0.0125920445911644	NoCorrection	10000	1.98800544162893	1.38266364586816	A1	C2	10000	10000	0.3	0.62	300	0
52	52	0.0443497095295003	0.0256032254499998	0.00855891414883583	0	0.3	0.0357907953806645	0.017044311301164	ID	10000	4.41619667062012	0.985802544045467	A1	C2	10000	10000	0.3	0.62	300	0
53	53	0.0465032634642099	0.0248542825950001	0.00855891414883583	0	0.6	0.0379443493153741	0.0162953684461643	1	10000	3.67841776962938	0.747486012724634	A1	C2	10000	10000	0.3	0.62	300	-0.1
