	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
120	24	-0.032941238553	-0.00694582364999988	0	0	0.826	-0.032941238553	-0.00694582364999988	ID	5500	-3.3446791078617	-0.25103895858603	E3	C1	1000	1000	0	0.5	5500	
121	25	0.17987513058	1.4053227035	0	0.006	0	0.17987513058	1.4053227035	1	9000	3.00755898994842	9.49935629855924	E3	C1	1000	1000	0	0.5	9000	
122	26	0.2534039656965	1.3815536055	0	0	0	0.2534039656965	1.3815536055	FGr	9000	4.59667331832332	11.4539604110287	E3	C1	1000	1000	0	0.5	9000	
123	27	0.679491398865003	3.7820680675	0	0	0	0.679491398865003	3.7820680675	NoCorrection	9000	6.48507446616423	13.214622224113	E3	C1	1000	1000	0	0.5	9000	
124	28	0.0204236831955	-0.0410838581000004	0	0.113	0.199	0.0204236831955	-0.0410838581000004	ID	9000	1.60588091819863	-1.29154895146431	E3	C1	1000	1000	0	0.5	9000	
125	29	0.098830171101	0.788370711999999	0	0.004	0	0.098830171101	0.788370711999999	1	14600	2.76721562224082	8.73746259610595	E3	C1	1000	1000	0	0.5	14600	
126	30	0.1135469751245	0.908238686000001	0	0.002	0	0.1135469751245	0.908238686000001	FGr	14600	3.33967016994262	10.5620075605042	E3	C1	1000	1000	0	0.5	14600	
127	31	0.580831187804499	3.9884655625	0	0	0	0.580831187804499	3.9884655625	NoCorrection	14600	7.4033989216119	17.7273552248067	E3	C1	1000	1000	0	0.5	14600	
128	32	-0.0138803400590002	0.00180503289999995	0	0.375	0.967	-0.0138803400590002	0.00180503289999995	ID	14600	-0.871609961107243	0.0422647719942139	E3	C1	1000	1000	0	0.5	14600	
129	33	0.0936955644779499	0.435820030000001	0	0.003	0	0.0936955644779499	0.435820030000001	1	23600	2.93808025964609	6.36359008260254	E3	C1	1000	1000	0	0.5	23600	
130	34	0.1175248227455	0.5925114745	0	0	0	0.1175248227455	0.5925114745	FGr	23600	4.0336873128667	8.05180042340485	E3	C1	1000	1000	0	0.5	23600	
131	35	0.771837416811	3.5863549595	0	0	0	0.771837416811	3.5863549595	NoCorrection	23600	11.1512315987803	21.3854001631623	E3	C1	1000	1000	0	0.5	23600	
132	36	-0.00554857105399999	-0.0339082932000002	0	0.794	0.525	-0.00554857105399999	-0.0339082932000002	ID	23600	-0.243939550457716	-0.629647967080398	E3	C1	1000	1000	0	0.5	23600	
133	37	0.0499048677791	0.3807204153	0	0.092	0	0.0499048677791	0.3807204153	1	38200	1.67824980846987	5.20214586987491	E3	C1	1000	1000	0	0.5	38200	
134	38	0.0661394794725001	0.4369646895	0	0.021	0	0.0661394794725001	0.4369646895	FGr	38200	2.29486889599589	6.17753230694693	E3	C1	1000	1000	0	0.5	38200	
135	39	0.66899857060571	3.8674689275	0	0	0	0.66899857060571	3.8674689275	NoCorrection	38200	11.7430785473222	25.9010596774097	E3	C1	1000	1000	0	0.5	38200	
136	40	-0.00472778214054988	0.0244913321000002	0	0.861	0.708	-0.00472778214054988	0.0244913321000002	ID	38200	-0.173825640043927	0.38130206310137	E3	C1	1000	1000	0	0.5	38200	
137	41	0.0579681359912998	0.34930203245	0	0.128	0	0.0579681359912998	0.34930203245	1	61800	1.52021060411123	4.05303963869502	E3	C1	1000	1000	0	0.5	61800	
138	42	0.0649323187635499	0.278938092999999	0	0.078	0	0.0649323187635499	0.278938092999999	FGr	61800	1.7267616586195	3.22874844361636	E3	C1	1000	1000	0	0.5	61800	
139	43	0.7134783100825	4.053732818	0	0	0	0.7134783100825	4.053732818	NoCorrection	61800	13.4474962710052	28.8133540055892	E3	C1	1000	1000	0	0.5	61800	
140	44	0.0202678086087992	0.0461306978499993	0	0.599	0.595	0.0202678086087992	0.0461306978499993	ID	61800	0.545759749605567	0.53318138704763	E3	C1	1000	1000	0	0.5	61800	
141	45	0.0400778721445006	-0.0144751701999994	0	0.391	0.874	0.0400778721445006	-0.0144751701999994	1	1e+05	0.887450793652419	-0.139256382410527	E3	C1	1000	1000	0	0.5	1e+05	
142	46	0.074164066886645	0.168012730399997	0	0.096	0.122	0.074164066886645	0.168012730399997	FGr	1e+05	1.63228303142239	1.57611907175449	E3	C1	1000	1000	0	0.5	1e+05	
143	47	0.705598742870101	4.01038765755	0	0	0	0.705598742870101	4.01038765755	NoCorrection	1e+05	12.4798873189864	29.5659533460734	E3	C1	1000	1000	0	0.5	1e+05	
144	48	0.0270445479014	-0.11119322835	0	0.532	0.292	0.0270445479014	-0.11119322835	ID	1e+05	0.610723831981232	-1.04398411955458	E3	C1	1000	1000	0	0.5	1e+05	
145	1	1.289925982	3.8608015	0	0.01	0	1.289925982	3.8608015	1	500	2.37636144132488	3.13411378038317	E4	C1	1000	1000	0	0.5	500	
146	2	1.1954092115	3.5807789	0	0.032	0	1.1954092115	3.5807789	FGr	500	2.11242229242582	3.35439821664266	E4	C1	1000	1000	0	0.5	500	
147	3	1.293116985	3.83605695	0	0.014	0	1.293116985	3.83605695	NoCorrection	500	2.24993572150685	3.12079735687074	E4	C1	1000	1000	0	0.5	500	
148	4	0.000388722550000005	-0.00531710484999999	0	0.875	0.351	0.000388722550000005	-0.00531710484999999	ID	500	0.161936693076122	-0.929603969114255	E4	C1	1000	1000	0	0.5	500	
149	5	0.6015433265	4.10375271	0	0.019	0	0.6015433265	4.10375271	1	810	2.38196363728691	4.12528026440561	E4	C1	1000	1000	0	0.5	810	
150	6	0.518235707	3.002501205	0	0.025	0.001	0.518235707	3.002501205	FGr	810	2.33370788406765	3.79085814424833	E4	C1	1000	1000	0	0.5	810	
151	7	0.632195347000004	4.50052578500001	0	0.008	0	0.632195347000004	4.50052578500001	NoCorrection	810	2.54107039350742	4.65762040254291	E4	C1	1000	1000	0	0.5	810	
152	8	0.00426534979	0.000223968100000001	0	0.178	0.976	0.00426534979	0.000223968100000001	ID	810	1.33555701421733	0.0250618260577183	E4	C1	1000	1000	0	0.5	810	
153	9	0.718063515499999	3.50027776	0	0.002	0	0.718063515499999	3.50027776	1	1320	2.76273576625713	5.40506894695953	E4	C1	1000	1000	0	0.5	1320	
154	10	0.619929227515	2.679131955	0	0.002	0	0.619929227515	2.679131955	FGr	1320	2.70919841348248	5.41555078047668	E4	C1	1000	1000	0	0.5	1320	
